ReviewID,DestinationID_x,UserID,Rating,Name_x,State,Type,Popularity,BestTimeToVisit,DestinationID_y,ExperienceRating,Preferences,NumberOfAdults,NumberOfChildren,EstimatedBudget,No_of_Days,Age_Range,Health_Issue,Purpose,Interest,Seasonality,Difficulties,Cuisine_Type,Distance_km,Image_URL,TotalTravelers,BudgetPerDay,BudgetPerPerson,BudgetPerPersonDay,HasKids,Solo,Couple,Family,Group,LargeFamily,AvgRating,RatingGap,HighRating,VeryHighRating,PopRating,PopExpRating,QualityScore,ValuePerRupee,PopPerRupee,RatingPerDay,PopPerDay,DistPerDay,DistPerPerson,NearDest,FarDest,DestRatingMean,DestRatingStd,DestRatingMin,DestRatingMax,DestReviewCount,DestExpMean,DestExpStd,DestPopMean,DestPopStd,DestBudgetMean,DestBudgetStd,DestDaysMean,DestDaysStd,DestDistMean,DestAdultsMean,DestChildrenMean,DestReliability,DestConsistency,DestPopular,DestPremium,DestFamilyFriendly,UserRatingMean,UserRatingStd,UserRatingMin,UserRatingMax,UserReviewCount,UserExpMean,UserExpStd,UserBudgetMean,UserBudgetStd,UserDaysMean,UserDaysStd,UserDistMean,UserPopMean,UserExperience,UserGenerous,UserCritical,UserBigSpender,UserLongTrips,BudgetDiff,BudgetMatch,WithinBudget,DaysDiff,DaysMatch,AboveUserAvg,BelowUserAvg,RatingVsUser,PopVsUserPref,DistVsUserPref,UserTypeRating,UserTypeCount,TypeFamiliar,TypeExpert,TypeNovice,DistCat,BudgetCat,DurationCat,PopCat,RatingCat,Type_Enc,BestTimeToVisit_Enc,Preferences_Enc,Age_Range_Enc,Health_Issue_Enc,Purpose_Enc,Interest_Enc,Seasonality_Enc,Difficulties_Enc,Cuisine_Type_Enc,State_Enc,Name_x_Enc,DistCat_Enc,BudgetCat_Enc,DurationCat_Enc,PopCat_Enc,RatingCat_Enc,Target,RatingScore
692,391,671,0.0,Ellora Caves,Maharashtra,Historical,0.4486089489819529,Nov-Feb,94,-0.5,"Nature, Adventure",0.0,0.5,1.303030303030303,0.0,36-45,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Maharashtrian Cuisine,-1.1041666666666667,https://indiaholidaymall.com/images/blog/Ellora-Caves-Unesco-World-Heritage-Site.jpg,2.0,0.9753276792598302,0.25757575757575757,0.1157608695652174,1,0,0,1,1,0,-0.3333333333333333,0.0,0,0,0.03402662013724316,-0.3984438984163923,-0.15062287297502622,-0.6121505612317513,-0.5257266527111959,-0.18749999999999997,0.0636449638452583,-0.8831980012492193,-1.0108695652173914,1,0,0.33333333333333326,1.1547005383792517,0.3333333333333333,0.3333333333333333,2.0,0.0,1.414213562373095,0.4486089489819529,0.0,0.572342126298961,1.915630728155813,0.16666666666666652,0.40824829046386296,-1.1019900497512438,0.16666666666666674,0.28571428571428564,1.4285714285714284,-1.0123296781699866,1,1,1,0.25,0.09175170953613696,0.5,0.0,0.0,-0.75,1.0,1.7207890743550833,0.11774896188189272,-0.25,0.0,-0.23255813953488372,0.5857325760772937,0.0,1,0,1,0,0.15625,0.11779160257521229,1,0.16666666666666652,-0.1587301587301586,0,1,-0.8275862068965516,0.3208452394504275,-3.0090634441087616,0.0,0.0,0,0,0,Near,Premium,Week,VeryHigh,Fair,3,1,2,2,2,4,0,3,3,6,10,10,2,4,0,1,1,0,2.5
694,475,696,-1.0,Munnar,Kerala,Nature,-0.06177796383484156,Apr-Jun,307,0.0,"City, Historical",-1.0,0.0,-0.13636363636363635,0.5,46-60,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",Kerala Cuisine,0.08333333333333333,https://images.unsplash.com/photo-1491497895121-1334fc14d8c9,0.0,-0.34541249036237476,0.2727272727272727,-0.18913043478260871,1,0,0,1,0,0,-0.6666666666666666,0.5,0,0,-0.847318036947534,-0.02080816858733481,-0.5091006897926684,-0.09102780622837171,0.49528184824639887,-0.5249999999999999,-0.2977371263903081,-0.145159275452842,0.41304347826086957,0,0,-1.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,-0.06177796383484156,0.0,-0.1630695443645084,0.0,0.5,0.0,0.20149253731343283,-0.5,0.0,-1.2857142857142856,0.0,0,0,1,-1.0,-0.408248290463863,-0.5,-1.5,-0.5,0.0,0.0,-0.16388467374810317,-0.3826841261161515,0.5,-0.5,0.24806201550387597,-0.10579526054637531,-0.5849625007211561,0,1,0,1,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,-1.0,0.0,0,0,0,Medium,Economy,Week,High,Poor,4,0,1,3,2,0,4,2,2,5,7,26,1,1,0,0,3,0,2.0
699,169,163,-1.0,Kodaikanal,Tamil Nadu,Nature,-0.833276055527075,Sep-Mar,58,0.5,"Beaches, Historical",0.0,0.5,0.6515151515151515,-1.5,36-45,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",South Indian Cuisine,-0.10416666666666667,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRR1MrvitA-PthZ_UMPeUYOYvzHFu6Olty-pnoL9EqaCl31ZwvMHSvu9OQ&s=10,2.0,5.612952968388589,-0.3939393939393939,3.3847826086956525,1,0,0,1,1,0,-0.3333333333333333,1.0,0,0,-0.8834198135831184,0.2546239867519832,-0.4403429824929489,-1.0091190885466914,-1.1258671440060397,2.6249999999999996,3.6696239521307517,3.3666458463460343,-0.4891304347826087,0,0,-1.0,0.0,-0.3333333333333333,-1.0,0.0,0.5,0.0,-0.833276055527075,0.0,0.8345323741007195,0.0,-1.5,0.0,-0.06716417910447761,0.5,0.8571428571428571,-1.2857142857142856,0.0,0,1,1,-1.0,-0.408248290463863,-0.5,-1.5,-0.5,0.5,0.0,0.7830045523520485,-0.3826841261161515,-1.5,-0.5,-0.031007751937984496,-1.3276074888823495,-0.5849625007211561,0,1,1,0,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,-1.0,0.0,0,0,0,Medium,Moderate,Weekend,High,Poor,4,4,0,2,0,2,1,1,1,15,14,18,1,3,1,0,3,0,2.5
700,333,160,-1.0,Ahmedabad,Gujarat,City,-0.8890497177416127,Oct-Mar,96,-1.0,"Beaches, Historical",0.0,0.5,1.7121212121212122,1.5,46-60,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Gujarati Cuisine,-0.9166666666666666,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjjS0tleUkYu3JCgQn5BM0ooo_ueYok5FwDld1RJJHOQ&s=10,2.0,0.2070712633549949,0.6666666666666666,-0.42577639751552804,1,0,0,1,1,0,-1.3333333333333333,-0.5,0,0,-0.8860297076542769,-0.9180518175969542,-0.7330847635444563,-0.8494816891152426,-0.28900868655560885,-0.9107142857142857,-0.692912075682024,-0.9206745783885073,-0.9130434782608695,0,0,-1.0,0.0,-0.3333333333333333,-1.0,0.0,-1.0,0.0,-0.8890497177416127,0.0,2.1774580335731413,0.0,1.5,0.0,-1.2313432835820894,0.5,0.8571428571428571,-1.2857142857142856,0.0,0,1,1,-1.0,-0.408248290463863,-0.5,-1.5,-0.5,-1.0,0.0,2.0576631259484066,-0.3826841261161515,1.5,-0.5,-1.2403100775193798,-1.4159355654474262,-0.5849625007211561,0,1,1,1,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,-1.0,0.0,0,0,0,Near,Premium,Week,High,Poor,2,3,0,3,1,1,3,0,4,2,4,0,2,4,0,0,3,0,1.0
708,942,265,0.0,Tarkarli Beach,Maharashtra,Beach,0.20818491996576138,Nov-Mar,731,-1.0,"Beaches, Historical",-1.0,-0.5,-1.196969696969697,-1.0,18-25,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,-0.9166666666666666,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmtn0Vsfvni1NmF01OGM9ahIFZcrRqMoNKSjV1xzIEbR5CCG-tr4PumVg&s=10,-1.0,-0.6322282189668466,-1.0606060606060606,0.25434782608695655,0,1,0,0,0,0,-0.6666666666666666,0.5,0,0,0.0002751383636539306,-0.8637518489524744,-0.4990953433855123,0.36987631930795056,1.3464183652556676,0.37499999999999994,1.463743368773969,-0.2710805746408495,-0.06521739130434782,0,0,0.25,0.7071067811865476,0.3333333333333333,0.0,1.0,-1.0,0.0,0.20818491996576138,0.0,-1.314148681055156,0.4878048780487805,-0.75,0.5,-1.1119402985074627,-0.5,-0.8571428571428571,0.6631580367960199,-0.963710722590775,1,0,0,0.0,-0.408248290463863,0.5,-0.5,-0.5,-1.0,0.0,-1.4385432473444613,-0.3826841261161515,-1.0,-0.5,-1.2403100775193798,0.3217417044523688,-0.5849625007211561,0,0,0,0,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,Near,Budget,Weekend,VeryHigh,Fair,1,2,0,0,2,3,2,3,0,14,10,35,2,0,1,1,1,0,2.0
709,64,779,-0.5,Coorg,Karnataka,Nature,-0.5168790919561751,Sep-Mar,799,-1.0,"Nature, Adventure",0.0,0.0,0.9545454545454546,0.5,36-45,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Coorgi Cuisine,-0.3854166666666667,https://images.unsplash.com/photo-1710612198146-77512950a4b7,1.0,0.32074016962220503,0.7575757575757576,0.01956521739130435,1,0,0,1,0,0,-1.0,0.0,0,0,-0.4850629212095652,-0.899633830581186,-0.6272272966867211,-0.7080863831402205,-0.3156364910717229,-0.6749999999999999,-0.35645610390799004,-0.45996252342286076,-0.44927536231884063,0,0,-0.5,0.0,0.0,-0.6666666666666666,0.0,-1.0,0.0,-0.5168790919561751,0.0,1.2182254196642686,0.0,0.5,0.0,-0.4701492537313433,0.5,0.0,-0.8571428571428572,0.0,0,1,1,-0.5,-0.408248290463863,0.0,-1.0,-0.5,-1.0,0.0,1.1471927162367221,-0.3826841261161515,0.5,-0.5,-0.4496124031007752,-0.8265334314580945,-0.5849625007211561,0,1,1,1,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,-0.5,0.0,0,0,0,Medium,Premium,Week,High,Poor,4,4,2,2,0,2,1,1,1,1,6,8,1,4,0,0,3,0,1.5
712,595,377,-0.5,Spiti Trek,Himachal Pradesh,Adventure,0.9708668130584035,Apr-Jun,835,-0.5,"Nature, Adventure",0.0,-0.5,-0.2727272727272727,0.0,36-45,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",Himachali Cuisine,0.625,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVhMTWqQOcmNTuyOBBWk2yd5Mz2ESU1_YGVNdtOk9y5DMIs2TGizrpcCBE&s=10,0.0,-0.22744795682343874,0.0,-0.022826086956521743,0,0,1,0,0,0,-0.6666666666666666,-0.5,0,0,-0.34582661996212755,-0.34675288417182126,-0.3511896188202807,-0.21075332610453024,0.49374626895980644,-0.37499999999999994,0.14787472588114206,0.5683947532792005,0.9782608695652174,0,0,-0.5,0.0,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.9708668130584035,0.0,-0.33573141486810554,0.0,0.0,0.0,0.9776119402985075,0.5,-0.8571428571428571,-0.8571428571428572,0.0,0,0,0,-0.75,0.09175170953613696,-0.5,-1.0,0.0,-0.25,1.0,-0.16388467374810317,0.14718620235236587,-0.5,0.5,1.8294573643410852,0.6480754359123146,0.0,0,1,0,0,0.1875,-0.21309629390408183,1,0.6666666666666665,-0.714285714285714,1,0,0.8275862068965516,2.422202576112117,-1.812688821752266,-0.5,0.0,0,0,0,Far,Economy,Week,VeryHigh,Poor,0,0,2,2,2,0,4,2,2,3,5,32,0,1,0,1,3,0,2.0
714,929,843,-0.5,Ooty,Tamil Nadu,Nature,0.16772872145998252,Sep-Mar,886,-1.0,"City, Historical",0.0,-0.5,0.0,0.0,18-25,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",South Indian Cuisine,-0.22916666666666666,https://t3.ftcdn.net/jpg/05/09/58/00/360_F_509580096_YjyHXMHyTm9OOkjUQS4kOxDXkxbOMWYi.jpg,0.0,-0.01927525057825757,0.5454545454545454,0.2706521739130435,0,0,1,0,0,0,-1.0,0.0,0,0,-0.42099132173557596,-0.8657539460744981,-0.6103120372509495,-0.5785099030345592,0.06797794404043309,-0.5624999999999999,0.018344593372910157,-0.14865708931917554,0.08695652173913043,0,0,-0.5,0.0,0.0,-0.6666666666666666,0.0,-1.0,0.0,0.16772872145998252,0.0,0.009592326139088728,0.0,0.0,0.0,-0.2462686567164179,0.5,-0.8571428571428571,-0.8571428571428572,0.0,0,1,0,-0.5,-0.408248290463863,0.0,-1.0,-0.5,-1.0,0.0,0.0,-0.3826841261161515,0.0,-0.5,-0.21705426356589147,0.25767171052934207,-0.5849625007211561,0,1,0,0,-0.375,0.3934525244337349,1,-0.3333333333333335,0.28571428571428603,0,0,0.0,0.0,0.0,-0.5,0.0,0,0,0,Medium,Moderate,Week,VeryHigh,Poor,4,4,1,0,0,2,1,1,1,15,14,27,1,3,0,1,3,0,1.5
720,961,576,1.0,Konark Sun Temple,Odisha,Historical,-0.11734903752501752,Nov-Feb,578,1.0,"City, Historical",0.0,-0.5,-0.48484848484848486,-1.5,46-60,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Odia Cuisine,0.3125,https://cdn.britannica.com/19/251919-050-D3E64798/konark-sun-temple-orissa-india-unesco-heritage-site.jpg,0.0,2.1434078643022354,-0.42424242424242425,3.3195652173913044,0,0,1,0,0,0,1.3333333333333333,-0.5,1,1,0.7590697650177103,0.8217449283471426,1.8251399606690093,-0.4181210566089877,-0.8428197144053651,6.374999999999999,4.131482865202443,4.765771392879451,0.6521739130434783,0,0,0.16666666666666674,1.5275252316519468,0.0,0.3333333333333333,2.0,0.0,2.82842712474619,-0.11734903752501752,0.0,1.1223021582733812,2.6884643518351954,-0.5,1.414213562373095,-0.2263681592039802,0.5,0.28571428571428564,1.142857142857143,-1.032412722174298,1,1,1,0.5,0.591751709536137,0.5,0.5,0.0,1.0,0.0,-0.2731411229135053,0.618182049879937,-0.5,1.5,0.3643410852713178,0.4729291480518473,0.0,1,0,0,0,0.6875,-0.8286293233611783,1,1.6666666666666665,-1.714285714285714,1,0,1.6551724137931032,-1.8320239250512407,0.5256797583081572,0.5,1.0,1,0,0,Far,Economy,Weekend,High,Excellent,3,1,1,3,2,4,0,3,3,11,11,20,0,1,1,0,0,1,5.0
723,526,948,0.5,Fatehpur Sikri,Uttar Pradesh,Historical,0.30601004857564446,Nov-Feb,1000,0.0,"City, Historical",-1.0,-0.5,-0.9393939393939394,-1.0,46-60,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Mughlai Cuisine,0.052083333333333336,https://images.unsplash.com/photo-1717761558642-32cbeccbee7e,-1.0,-0.23901310717039326,-0.030303030303030304,1.3630434782608696,0,1,0,0,0,0,0.3333333333333333,0.0,1,0,0.43606601868684775,0.033795131897509385,0.507360945394129,0.5543012370757445,0.3845306031099721,1.4999999999999998,1.4952978473973257,1.3554028732042476,1.9565217391304348,0,0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.30601004857564446,0.0,-1.1798561151079137,0.0,-1.0,0.0,0.15671641791044777,-0.5,-0.8571428571428571,0.0,0.0,0,0,0,-0.25,1.0917517095361369,-0.5,0.0,0.0,0.0,0.0,-1.1745068285280726,-0.23549792376378553,-1.0,-0.5,-0.03875968992248062,0.5370791616788405,0.0,0,1,0,0,-0.21875,-0.005909781804003059,1,-0.3333333333333335,0.28571428571428603,1,0,2.482758620689655,-0.16600085721923824,0.5619335347432024,0.5,0.0,0,0,0,Medium,Budget,Weekend,VeryHigh,Good,3,1,1,3,2,4,0,3,3,7,16,11,1,0,1,1,2,0,3.5
725,67,468,0.0,Baga Beach,Goa,Beach,-0.9289034743165347,Nov-Mar,159,1.0,"City, Historical",-1.0,-0.5,-0.8939393939393939,1.5,46-60,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,-0.84375,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeseYB8OMIYAnzRmlYP6matYpojVkK9lRx0Wgn7x8BYcxvxjfwm4QrUxM&s=10,-1.0,-0.9296177993171053,0.15151515151515152,-0.5841614906832299,0,1,0,0,0,0,0.6666666666666666,0.5,0,0,-0.15935290868148652,0.6209338212390726,0.6127964321120509,4.309863198892642,2.7754236643919494,-0.26785714285714285,-0.6965849984861399,-0.8856964397251719,0.08695652173913043,0,0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,1.0,0.0,-0.9289034743165347,0.0,-1.1223021582733812,0.0,1.5,0.0,-1.126865671641791,-0.5,-0.8571428571428571,-0.42857142857142866,0.0,0,0,0,-0.16666666666666674,0.6718751592707803,-0.5,0.0,0.5,1.0,0.0,-1.0257966616084977,0.20801990604431192,-0.16666666666666674,1.541241452319315,0.24806201550387597,-0.3112242387280061,0.415037499278844,0,1,0,0,-0.20833333333333348,0.03894715611208591,1,3.0,-2.5714285714285716,1,0,0.5517241379310347,-3.208918387249368,-3.2265861027190335,0.0,0.0,0,0,0,Near,Budget,Week,High,Fair,1,2,1,3,2,3,2,3,0,14,3,3,2,0,0,0,1,0,4.0
730,174,871,-1.0,Munnar,Kerala,Nature,-0.14237824450842362,Sep-Mar,970,1.0,"Beaches, Historical",-1.0,0.0,-0.15151515151515152,-0.5,46-60,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Kerala Cuisine,0.08333333333333333,https://images.unsplash.com/photo-1491497895121-1334fc14d8c9,0.0,0.2313030069390902,0.24242424242424243,0.623913043478261,1,0,0,1,0,0,0.0,1.5,0,0,-0.8510896772937345,0.815551698988129,-0.30031538329444457,-0.15285461323100866,-0.20463563248495828,0.37499999999999994,0.4291089211792939,0.5450759941703102,0.41304347826086957,0,0,-1.0,0.0,-0.3333333333333333,-1.0,1.0,0.5,2.0,-0.14237824450842362,0.0,-0.08633093525179857,0.24390243902439024,-0.75,0.5,1.335820895522388,0.0,-0.42857142857142855,-1.0350160711195047,0.0,1,0,0,-1.0,-0.408248290463863,-0.5,-1.5,0.0,1.0,0.0,0.07283763277693474,0.4415586070570978,0.0,0.5,-0.6356589147286822,0.650962843125452,0.0,0,1,1,0,0.5,-0.4375399703145154,1,0.6666666666666665,-0.5142857142857138,0,0,0.0,-2.430136501418412,2.066465256797583,-1.0,0.0,0,0,0,Medium,Economy,Weekend,High,Poor,4,4,0,3,0,2,1,1,1,5,7,26,1,1,1,0,3,0,3.0
732,456,655,0.0,Taj Mahal,Uttar Pradesh,Historical,-1.014625063962226,Nov-Feb,795,1.0,"Beaches, Historical",-1.0,0.0,0.2727272727272727,1.5,18-25,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Mughlai Cuisine,0.07291666666666667,https://upload.wikimedia.org/wikipedia/commons/1/1d/Taj_Mahal_%28Edited%29.jpeg,0.0,-0.42075118405110695,1.0909090909090908,-0.29534161490683225,1,0,0,1,0,0,0.6666666666666666,0.5,0,0,-0.171386775189625,0.5997228629355609,0.5969113929003139,1.209639946197534,0.4281340763922173,-0.26785714285714285,-0.7044851014744953,-0.4459712679575266,0.40217391304347827,0,0,0.16666666666666674,1.5275252316519468,0.0,0.3333333333333333,2.0,1.0,0.0,-1.014625063962226,0.0,-0.10551558752997602,1.2873798263801608,0.5,1.414213562373095,-0.36069651741293546,-0.5,0.0,1.142857142857143,-1.032412722174298,1,0,1,-0.5,0.591751709536137,-0.5,-0.5,0.0,1.0,0.0,-0.0637329286798179,0.8831172141141957,0.25,2.0,-0.5736434108527132,-0.6964193650240628,0.0,0,1,0,1,0.96875,-0.9770107205690365,1,2.1666666666666665,-1.5324675324675323,1,0,1.6551724137931032,-2.523518206116797,1.8851963746223566,-0.5,1.0,1,0,0,Medium,Moderate,Week,High,Fair,3,1,0,0,2,4,0,3,3,7,16,34,1,3,0,0,1,0,4.0
743,771,782,-1.0,Hampi Ruins,Karnataka,Historical,-0.3788852671499916,Nov-Feb,805,0.0,"Nature, Adventure",-1.0,-0.5,-0.8787878787878788,-0.5,18-25,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",South Indian Cuisine,-0.6875,https://wegobond.com/wp-content/uploads/2018/01/hampi-banner.jpg,-1.0,-0.5088666152659985,0.21212121212121213,0.6021739130434782,0,1,0,0,0,0,-0.6666666666666666,0.5,0,0,-0.8621568773245533,-0.0678872053818525,-0.5208532995338306,0.13199031903113922,0.7855776501625088,-0.12500000000000003,0.3782504427476546,-0.3177180928586301,0.41304347826086957,0,0,-1.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,-0.3788852671499916,0.0,-1.1031175059952039,0.0,-0.5,0.0,-0.9029850746268657,-0.5,-0.8571428571428571,-1.2857142857142856,0.0,0,0,0,-1.0,-0.408248290463863,-0.5,-1.5,0.0,0.0,0.0,-1.0652503793626706,-0.3532468856456783,-0.25,0.0,-0.07751937984496124,-0.6196520449818678,0.0,0,1,0,0,-0.34375,0.3238857439630419,1,0.16666666666666652,-0.1587301587301586,0,0,0.0,0.03203284944607084,-1.921450151057402,-1.0,0.0,0,0,0,Near,Budget,Weekend,High,Poor,3,1,2,0,2,4,0,3,3,15,6,13,2,0,1,0,3,0,2.0
752,576,524,1.0,Ellora Caves,Maharashtra,Historical,-0.05051409129283928,Nov-Feb,476,1.0,"Nature, Adventure",0.0,0.5,1.8181818181818181,1.0,18-25,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Maharashtrian Cuisine,-1.1041666666666667,https://indiaholidaymall.com/images/blog/Ellora-Caves-Unesco-World-Heritage-Site.jpg,2.0,0.5011565150346954,0.7727272727272727,-0.21847826086956523,1,0,0,1,1,0,1.3333333333333333,-0.5,1,1,0.774707265137982,0.8382825738062107,1.8457818966931514,0.2900791166834506,-0.36545163188717045,0.12500000000000003,-0.48257061830444903,-0.982302727462003,-1.0108695652173914,1,0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,-0.05051409129283928,0.0,2.3117505995203835,0.0,1.0,0.0,-1.5,0.5,0.8571428571428571,0.42857142857142866,0.0,0,1,1,0.5,0.8164965809277259,0.0,0.5,0.5,1.0,0.0,1.1289833080424885,1.8119208864495515,-0.33333333333333326,1.2795130420052183,-0.9147286821705426,-0.4292062724881418,0.415037499278844,1,0,1,0,3.25,-1.853582561086126,0,2.333333333333333,-2.175824175824175,1,0,1.6551724137931032,0.9376743960156683,-1.4138972809667674,1.0,0.0,0,0,0,Near,Premium,Week,High,Excellent,3,1,2,0,2,4,0,3,3,6,10,10,2,4,0,0,0,1,5.0
753,132,898,1.0,Varkala Beach,Kerala,Beach,-0.3187259253148033,Nov-Mar,21,0.0,"Beaches, Historical",0.0,-0.5,-0.25757575757575757,1.5,36-45,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,0.15625,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhhfqvS3M6-Q5xL-XOgqAbXut9hnDO4dA-_VCx1YCE79I6gDY3_C1Zv3dOXwu2pL_OmQVlumXjSSQ8I6p748JioJniT2Wxf2InPIObpQ&s=10,0.0,-0.6520541909901972,0.030303030303030304,-0.6214285714285716,0,0,1,0,0,0,0.6666666666666666,0.5,1,1,0.7119532296636852,-0.05895570541895806,0.7258682303845319,2.038576644779114,1.261306827978025,-0.26785714285714285,-0.6403510264118926,-0.40599625234228615,0.4891304347826087,0,0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,-0.3187259253148033,0.0,-0.14388489208633093,0.43902439024390244,1.0,1.0,-0.41044776119402987,0.5,0.0,1.682062501545334,0.0,1,0,1,1.0,-0.408248290463863,1.5,0.5,0.5,-0.16666666666666674,0.8164965809277259,-0.018209408194233685,0.23057209187771904,0.8333333333333335,1.1329931618554523,0.7751937984496124,0.15486776767596674,0.415037499278844,1,0,0,1,0.625,-0.6019112340934233,1,0.9999999999999996,-0.5142857142857138,0,0,0.0,-1.8343781288101833,-0.9788519637462236,1.0,0.0,0,0,0,Far,Economy,Week,High,Excellent,1,2,0,2,2,3,2,3,0,14,7,38,0,1,0,0,0,0,4.0
760,387,873,0.5,Marina Beach,Tamil Nadu,Beach,0.2704645025290915,Nov-Mar,135,-0.5,"City, Historical",0.0,-0.5,-0.3787878787878788,1.0,26-35,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,-0.0625,https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcQct7UyX_Oev4c9kXNkRrH7cu6JRlW5Xs6MNpuB-CTQjXyNxWdF7V64hL9ANP93g9qVVT1kg12v0L1opGDTWLdmYNf-&s=19,0.0,-0.6168080185042405,-0.21212121212121213,-0.5717391304347826,0,0,1,0,0,0,0.0,0.5,1,0,0.4294126912057763,-0.4160759299329883,0.05814538080111836,1.1064825620129144,1.3059849671199881,-0.37499999999999994,-0.44805899427616225,-0.399333749739746,0.2608695652173913,0,0,0.75,0.7071067811865476,0.6666666666666666,0.3333333333333333,1.0,-0.5,0.0,0.2704645025290915,0.0,-0.8633093525179856,1.0,-0.25,2.5,0.14925373134328357,0.0,-0.42857142857142855,1.3424276799622294,-0.963710722590775,1,0,0,0.25,0.09175170953613696,0.5,0.0,0.0,-0.5,0.0,-0.6737481031866464,0.323809645175205,0.25,0.9999999999999999,-0.4806201550387597,0.7370475268031279,0.0,1,0,0,1,0.375,-0.7482766336903806,1,1.1666666666666665,-0.8051948051948048,1,0,0.8275862068965516,-0.8701477955400907,1.1963746223564955,0.25,1.0,1,0,0,Medium,Economy,Week,VeryHigh,Good,1,2,1,1,2,3,2,3,0,14,14,24,1,1,0,1,2,0,3.0
761,493,478,0.5,Ahmedabad,Gujarat,City,0.3889038010700702,Oct-Mar,539,-0.5,"Beaches, Historical",0.0,-0.5,0.10606060606060606,1.5,26-35,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Gujarati Cuisine,-0.9166666666666666,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjjS0tleUkYu3JCgQn5BM0ooo_ueYok5FwDld1RJJHOQ&s=10,0.0,-0.49344641480339246,0.7575757575757576,-0.3978260869565218,0,0,1,0,0,0,0.0,0.5,1,0,0.45158186646023657,-0.4043532774099379,0.06985095250480325,0.7638750072664195,0.9402261570089311,-0.48214285714285715,-0.5751358602073402,-0.9206745783885073,-0.6304347826086957,0,0,0.75,0.7071067811865476,0.6666666666666666,0.3333333333333333,1.0,-0.25,1.0,0.3889038010700702,0.0,0.5371702637889688,1.0,1.25,0.5,-1.5932835820895523,0.5,-0.42857142857142855,1.3424276799622294,-0.963710722590775,1,1,0,0.5,-0.408248290463863,1.0,0.0,0.0,-0.5,0.0,-0.018209408194233685,0.08831172141141956,1.0,0.5,-0.6356589147286822,0.9022154618910156,0.0,1,0,0,1,0.125,-0.10422935482984418,1,0.6666666666666665,-0.28571428571428514,0,0,0.0,-0.8085896731546985,-1.4138972809667674,0.5,0.0,0,0,0,Near,Moderate,Week,VeryHigh,Good,2,3,0,1,1,1,3,0,4,2,4,0,2,3,0,1,2,0,3.0
